2MASS Point Source Catalogue, output (on a total of 470,992,970 sources)

	318.763954	67.043701	0.3020	21 15 03.3490	+67 02 37.324	21150334+6702373 	14.850	0.044	14.076	0.059	13.931	0.062	AAA	222	111	000	0	0
	318.741644	67.037682	0.3550	21 14 57.9946	+67 02 15.655	21145799+6702156 	12.979	0.028	12.236	0.031	11.993	0.026	AAA	222	111	000	0	0
	318.768312	67.042183	0.3890	21 15 04.3949	+67 02 31.859	21150439+6702318 	16.363	0.122	15.364	0.128	14.942	0.140	BBB	222	111	000	0	0
	318.747338	67.048615	0.4030	21 14 59.3611	+67 02 55.014	21145936+6702550 	15.434	0.059	14.590	0.070	14.332	0.080	AAA	222	111	000	0	0
	318.769831	67.037224	0.5160	21 15 04.7594	+67 02 14.006	21150475+6702140 	16.866	0.197	15.478	0.144	15.277	0.186	DBC	222	111	000	0	0
	318.725408	67.041191	0.6180	21 14 54.0979	+67 02 28.288	21145409+6702282 	13.748	0.029	13.071	0.032	12.817	0.033	AAA	222	111	000	0	0
	318.750326	67.031822	0.6180	21 15 00.0782	+67 01 54.559	21150007+6701545 	16.762	0.201	15.605	0.155	15.254	0.198	CCC	222	111	000	0	0
	318.789466	67.039017	0.9030	21 15 09.4718	+67 02 20.461	21150947+6702204 	14.533	0.039	13.872	0.049	13.767	0.058	AAA	222	111	000	0	0
	318.786214	67.050201	0.9420	21 15 08.6914	+67 03 00.724	21150869+6703007 	16.150	0.130	15.299	0.119	15.170	0.181	BBC	222	111	000	0	0
	318.752171	67.025711	0.9840	21 15 00.5210	+67 01 32.560	21150052+6701325 	15.615	0.085	14.914	0.086	14.647	0.112	AAB	222	111	000	0	0
	326.263852	21.968988	0.2190	21 45 03.3245	+21 58 08.357	21450332+2158083 	13.975	0.031	13.620	0.046	13.437	0.034	AAA	222	111	000	0	0
	326.271103	21.977043	0.4800	21 45 05.0647	+21 58 37.355	21450506+2158373 	15.449	0.070	15.090	0.088	14.993	0.113	AAB	222	111	000	0	0
	326.280290	21.970242	0.7010	21 45 07.2696	+21 58 12.871	21450726+2158128 	16.256	0.121	15.889	0.186	15.627	0.200	BCC	222	111	000	0	0
	326.262604	21.983965	0.9020	21 45 03.0250	+21 59 02.274	21450302+2159022 	16.381	0.128	16.248	0.000	15.841	0.243	BUD	202	101	000	0	0
